Species,Tree ID,Collector,Date of collection,Date of Initiation,Tube #,Shoot Stage,Base Medium,Antimicrobial,Other addenda,STS date (if applicable),Operator,Rinsed?,Sterilization method,Sterilization,Storage method,Storage,Days stored,Discard Date,Week 1 Status,Week 1 Contam,Week 2 Status,Week 2 Contam.,7/5/23 Status
Q_boyntonii,2011077 (QUBO1),Patrick Thompson - Davis Arboretum,3/27/23,3/29/23,420,3,A,BEN + AB,none,NA,MP,NA,Standard,1,NA,NA,2,4/13/23,Brown,Fungal,Brown,Fungal,fungal discard
Q_boyntonii,2011077 (QUBO1),Patrick Thompson - Davis Arboretum,3/27/23,3/29/23,421,3,A,BEN + AB,none,NA,MP,NA,Standard,1,NA,NA,2,4/19/23,Brown,Fungal,Brown,None,brown discard
Q_boyntonii,2011077 (QUBO1),Patrick Thompson - Davis Arboretum,3/27/23,3/29/23,422,3,B,PPM,none,NA,MP,NA,Standard,1,NA,NA,2,4/13/23,Brown,None,Brown,Fungal,fungal discard
Q_boyntonii,2011077 (QUBO1),Patrick Thompson - Davis Arboretum,3/27/23,3/29/23,423,3,C,BEN + AB,STS,NA,MP,NA,Standard,1,NA,NA,2,4/19/23,Brown,None,Brown,None,brown discard
Q_boyntonii,2011077 (QUBO1),Patrick Thompson - Davis Arboretum,3/27/23,3/29/23,424,3,A,BEN + AB,none,NA,MP,NA,Standard,1,NA,NA,2,4/19/23,Brown,None,Brown,None,brown discard
Q_boyntonii,2011077 (QUBO1),Patrick Thompson - Davis Arboretum,3/27/23,3/29/23,425,4,A,BEN + AB,none,NA,MP,NA,Standard,1,NA,NA,2,4/19/23,Brown,None,Brown,Bacterial,bacterial discard
Q_boyntonii,2023000 (QUBO2),Patrick Thompson - Davis Arboretum,3/27/23,3/29/23,426,4,A,BEN + AB,none,NA,MP,NA,Standard,1,NA,NA,2,4/13/23,Brown,Fungal,Brown,Fungal,fungal discard
Q_boyntonii,2023000 (QUBO2),Patrick Thompson - Davis Arboretum,3/27/23,3/29/23,427,4,A,BEN + AB,none,NA,MP,NA,Standard,1,NA,NA,2,4/13/23,Brown,Fungal,Brown,Fungal,fungal discard
Q_boyntonii,2023000 (QUBO2),Patrick Thompson - Davis Arboretum,3/27/23,3/29/23,428,4,A,BEN + AB,none,NA,MP,NA,Standard,1,NA,NA,2,4/13/23,Brown,Fungal,Brown,Fungal,fungal discard
Q_boyntonii,2023000 (QUBO2),Patrick Thompson - Davis Arboretum,3/27/23,3/29/23,429,4,NA,NA,none,NA,MP,NA,Standard,1,NA,NA,2,NA,NA,NA,NA,NA,NA
Q_boyntonii,2023000 (QUBO2),Patrick Thompson - Davis Arboretum,3/27/23,3/29/23,430,4,A,BEN + AB,none,NA,MP,NA,Standard,1,NA,NA,2,4/19/23,Brown,Fungal,Brown,Bacterial,bacterial discard
Q_boyntonii,2023000 (QUBO2),Patrick Thompson - Davis Arboretum,3/27/23,3/29/23,431,4,B,PPM,none,NA,MP,NA,Standard,1,NA,NA,2,4/13/23,Brown,Fungal,Brown,Fungal,fungal discard
Q_boyntonii,2023000 (QUBO2),Patrick Thompson - Davis Arboretum,3/27/23,3/29/23,432,4,C,BEN + AB,STS,NA,MP,NA,Standard,1,NA,NA,2,4/13/23,Brown,Fungal,Brown,Fungal,fungal discard
Q_boyntonii,2023000 (QUBO2),Patrick Thompson - Davis Arboretum,3/27/23,3/29/23,433,4,A,BEN + AB,none,NA,MP,NA,Standard,1,NA,NA,2,4/19/23,Brown,Bacterial,Brown,Bacterial,bacterial discard
Q_boyntonii,2023000 (QUBO2),Patrick Thompson - Davis Arboretum,3/27/23,3/29/23,434,4,A,BEN + AB,none,NA,MP,NA,Standard,1,NA,NA,2,4/19/23,Brown,Bacterial,Brown,Bacterial,bacterial discard
Q_boyntonii,2023000 (QUBO2),Patrick Thompson - Davis Arboretum,3/27/23,3/29/23,435,4,B,PPM,none,NA,MP,NA,Standard,1,NA,NA,2,4/13/23,Brown,Fungal,Brown,Fungal,fungal discard
Q_boyntonii,2023000 (QUBO2),Patrick Thompson - Davis Arboretum,3/27/23,3/29/23,436,3,C,BEN + AB,STS,NA,MP,NA,Standard,1,NA,NA,2,4/13/23,Brown,Fungal,Brown,Fungal,fungal discard
Q_boyntonii,2023000 (QUBO2),Patrick Thompson - Davis Arboretum,3/27/23,3/29/23,437,3,A,BEN + AB,none,NA,MP,NA,Standard,1,NA,NA,2,4/19/23,Brown,None,Brown,Bacterial,bacterial discard
Q_boyntonii,2023000 (QUBO2),Patrick Thompson - Davis Arboretum,3/27/23,3/29/23,438,3,A,BEN + AB,none,NA,MP,NA,Standard,1,NA,NA,2,4/19/23,Brown,None,Brown,None,brown discard
Q_boyntonii,2023000 (QUBO2),Patrick Thompson - Davis Arboretum,3/27/23,3/29/23,439,3,B,PPM,none,NA,MP,NA,Standard,1,NA,NA,2,4/13/23,Brown,Fungal,Brown,Bacterial,bacterial discard
Q_boyntonii,2023000 (QUBO2),Patrick Thompson - Davis Arboretum,3/27/23,3/29/23,440,3,C,BEN + AB,STS,NA,MP,NA,Standard,1,NA,NA,2,4/13/23,Brown,Fungal,Brown,Fungal,fungal discard
Q_georgiana,20220196,Atlanta Botanical Garden,3/27/23,3/29/23,450,4,A,BEN + AB,none,NA,MW,NA,Standard,1,NA,NA,2,6/9/23,Green/Brown,Fungal,Green/Brown,Fungal,brown discard
Q_georgiana,20220196,Atlanta Botanical Garden,3/27/23,3/29/23,451,3.5,A,BEN + AB,none,NA,MW,NA,Standard,1,NA,NA,2,6/9/23,Green/Brown,None,Green/Brown,None,brown discard
Q_georgiana,20220196,Atlanta Botanical Garden,3/27/23,3/29/23,452,3.5,A,BEN + AB,none,NA,MW,NA,Standard,1,NA,NA,2,NA,Green/Brown,None,Green/Brown,None,alive
Q_georgiana,20220196,Atlanta Botanical Garden,3/27/23,3/29/23,453,3(.5),B,PPM,none,NA,MW,NA,Standard,1,NA,NA,2,4/13/23,Brown,Fungal,Brown,Fungal,fungal discard
Q_georgiana,20220196,Atlanta Botanical Garden,3/27/23,3/29/23,454,3/3.5,C,BEN + AB,STS,NA,MW,NA,Standard,1,NA,NA,2,NA,Green/Brown,None,Green/Brown,None,alive
Q_georgiana,20220196,Atlanta Botanical Garden,3/27/23,3/29/23,455,3.5,A,BEN + AB,none,NA,MW,NA,Standard,1,NA,NA,2,NA,Green/Brown,None,Green/Brown,None,alive
Q_georgiana,20220196,Atlanta Botanical Garden,3/27/23,3/29/23,456,3.5,A,BEN + AB,none,NA,MW,NA,Standard,1,NA,NA,2,6/9/23,Green/Brown,None,Green/Brown,None,brown discard
Q_georgiana,20220196,Atlanta Botanical Garden,3/27/23,3/29/23,457,3,B,PPM,none,NA,MW,NA,Standard,1,NA,NA,2,4/13/23,Brown,Fungal,Brown,Fungal,fungal discard
Q_georgiana,20220196,Atlanta Botanical Garden,3/27/23,3/29/23,458,3,C,BEN + AB,STS,NA,MW,NA,Standard,1,NA,NA,2,NA,Green/Brown,None,Green/Brown,None,alive
Q_georgiana,20220196,Atlanta Botanical Garden,3/27/23,3/29/23,459,3,A,BEN + AB,none,NA,MW,NA,Standard,1,NA,NA,2,NA,Green/Brown,None,Green,None,alive
Q_georgiana,20220196,Atlanta Botanical Garden,3/27/23,3/29/23,460,3,A,BEN + AB,none,NA,MW,NA,Standard,1,NA,NA,2,NA,Green,None,Green/Brown,None,alive
Q_georgiana,20220196,Atlanta Botanical Garden,3/27/23,3/29/23,461,3,A,BEN + AB,none,NA,MW,NA,Standard,1,NA,NA,2,NA,Green,None,Green,None,alive
Q_georgiana,20220196,Atlanta Botanical Garden,3/27/23,3/29/23,462,3,B,PPM,none,NA,MW,NA,Standard,1,NA,NA,2,6/9/23,Green,None,Green/Brown,None,brown discard
Q_georgiana,20220196,Atlanta Botanical Garden,3/27/23,3/29/23,463,3,C,BEN + AB,STS,NA,MW,NA,Standard,1,NA,NA,2,5/2/23,Green/Brown,None,Brown,Fungal,fungal discard
Q_georgiana,20220196,Atlanta Botanical Garden,3/27/23,3/29/23,464,3,A,BEN + AB,none,NA,MW,NA,Standard,1,NA,NA,2,4/26/23,Green,None,Green/Brown,None,bacterial discard
Q_georgiana,20220196,Atlanta Botanical Garden,3/27/23,3/29/23,465,3,A,BEN + AB,none,NA,MW,NA,Standard,1,NA,NA,2,6/9/23,Green,None,Green,None,bacterial discard
Q_georgiana,20220196,Atlanta Botanical Garden,3/27/23,3/29/23,466,3,A,BEN + AB,none,NA,MW,NA,Standard,1,NA,NA,2,6/9/23,Green/Brown,None,Green/Brown,None,bacterial discard
Q_georgiana,20220196,Atlanta Botanical Garden,3/27/23,3/29/23,467,3,A,BEN + AB,none,NA,MW,NA,Standard,1,NA,NA,2,6/9/23,Green,None,Green,None,bacterial discard
Q_georgiana,20220196,Atlanta Botanical Garden,3/27/23,3/29/23,468,3,A,BEN + AB,none,NA,MW,NA,Standard,1,NA,NA,2,6/9/23,Green,None,Green,None,bacterial discard
Q_georgiana,20220196,Atlanta Botanical Garden,3/27/23,3/29/23,469,3,A,BEN + AB,none,NA,MW,NA,Standard,1,NA,NA,2,6/9/23,Green,None,Green,None,bacterial discard
Q_georgiana,20220195,Atlanta Botanical Garden,3/29/23,3/30/23,470,4,A,BEN + AB,none,NA,MP,no,Standard,1,none,1,1,5/4/23,Green,None,Green,None,brown discard
Q_georgiana,20220195,Atlanta Botanical Garden,3/29/23,3/30/23,471,3,B,PPM,none,NA,MP,no,Standard,1,none,1,1,5/4/23,Green/Brown,None,Green/Brown,None,brown discard
Q_georgiana,20220195,Atlanta Botanical Garden,3/29/23,3/30/23,472,3,C,BEN + AB,STS,NA,MP,no,Standard,1,none,1,1,5/12/23,Green,None,Green,None,brown discard
Q_georgiana,20220195,Atlanta Botanical Garden,3/29/23,3/30/23,473,3,A,BEN + AB,none,NA,MP,no,Standard,1,none,1,1,5/12/23,Green,None,Green,None,brown discard
Q_georgiana,20220195,Atlanta Botanical Garden,3/29/23,3/30/23,474,3,B,PPM,none,NA,MP,no,Standard,1,none,1,1,6/28/23,Green,None,Green,None,brown discard
Q_georgiana,20220195,Atlanta Botanical Garden,3/29/23,3/30/23,475,3,C,BEN + AB,STS,NA,MP,no,Standard,1,none,1,1,6/28/23,Green,None,Green,None,brown discard
Q_georgiana,20220195,Atlanta Botanical Garden,3/29/23,3/30/23,476,3,A,BEN + AB,none,NA,MP,no,Standard,1,none,1,1,5/4/23,Green,None,Green,None,brown discard
Q_georgiana,20220195,Atlanta Botanical Garden,3/29/23,3/30/23,477,3,C,BEN + AB,STS,NA,MP,no,Standard,1,none,1,1,NA,Green,None,Green,None,alive
Q_georgiana,20220195,Atlanta Botanical Garden,3/29/23,3/30/23,478,3,A,BEN + AB,none,NA,MP,no,Standard,1,none,1,1,6/28/23,Green,None,Green,None,brown discard
Q_georgiana,20220195,Atlanta Botanical Garden,3/29/23,3/30/23,479,3,B,PPM,none,NA,MP,no,Standard,1,none,1,1,6/9/23,Green,None,Green,None,brown discard
Q_georgiana,20220195,Atlanta Botanical Garden,3/29/23,3/30/23,480,3,C,BEN + AB,STS,NA,MP,no,Standard,1,none,1,1,6/9/23,Green,None,Green,None,brown discard
Q_georgiana,20220195,Atlanta Botanical Garden,3/29/23,3/30/23,481,3,B,PPM,none,NA,MP,no,Standard,1,none,1,1,6/1/23,Green,None,Green,None,brown discard
Q_georgiana,20220195,Atlanta Botanical Garden,3/29/23,3/30/23,482,3,A,BEN + AB,none,NA,MP,no,Standard,1,none,1,1,5/4/23,Green,None,Green,None,fungal discard
Q_georgiana,20220195,Atlanta Botanical Garden,3/29/23,3/30/23,483,3,B,PPM,none,NA,MP,no,Standard,1,none,1,1,5/4/23,Green,None,Green,None,brown discard
Q_georgiana,20220195,Atlanta Botanical Garden,3/29/23,3/30/23,484,3,B,PPM,none,NA,MP,no,Standard,1,none,1,1,5/4/23,Green/Brown,Fungal,Brown,None,brown discard
Q_georgiana,20220195,Atlanta Botanical Garden,3/29/23,3/30/23,485,3,C,BEN + AB,STS,NA,MP,no,Standard,1,none,1,1,NA,Green,None,Green,None,alive
Q_georgiana,20220195,Atlanta Botanical Garden,3/29/23,3/30/23,486,3,A,BEN + AB,none,NA,MP,no,Standard,1,none,1,1,5/4/23,Green,None,Green,None,brown discard
Q_georgiana,20220195,Atlanta Botanical Garden,3/29/23,3/30/23,487,3,C,BEN + AB,STS,NA,MP,no,Standard,1,none,1,1,6/9/23,Green,None,Green/Brown,None,brown discard
Q_georgiana,20220195,Atlanta Botanical Garden,3/29/23,3/30/23,488,NA,A,BEN + AB,none,NA,MP,no,Standard,1,none,1,1,5/12/23,Green,None,Green,None,brown discard
Q_georgiana,20220147,Atlanta Botanical Garden,3/29/23,3/30/23,489,3,A,BEN + AB,none,NA,MP,no,Standard,1,none,1,1,5/4/23,Green,None,Green,None,brown discard
Q_georgiana,20220147,Atlanta Botanical Garden,3/29/23,3/30/23,490,5,B,PPM,none,NA,MP,no,Standard,1,none,1,1,4/13/23,Brown,Fungal,Brown,Fungal,fungal discard
Q_georgiana,20220147,Atlanta Botanical Garden,3/29/23,3/30/23,491,5,C,BEN + AB,STS,NA,MP,no,Standard,1,none,1,1,5/25/23,Green,None,Green,None,fungal discard
Q_georgiana,20220147,Atlanta Botanical Garden,3/29/23,3/30/23,492,4,A,BEN + AB,none,NA,MP,no,Standard,1,none,1,1,5/4/23,Green,None,Green,None,brown discard
Q_georgiana,20220147,Atlanta Botanical Garden,3/29/23,3/30/23,493,4,B,PPM,none,NA,MP,no,Standard,1,none,1,1,4/13/23,Green/Brown,Fungal,Brown,Fungal,fungal discard
Q_georgiana,20220147,Atlanta Botanical Garden,3/29/23,3/30/23,494,3,C,BEN + AB,STS,NA,MP,no,Standard,1,none,1,1,NA,Green,None,Green,None,green bud
Q_georgiana,20220147,Atlanta Botanical Garden,3/29/23,3/30/23,495,4,A,BEN + AB,none,NA,MP,no,Standard,1,none,1,1,4/20/23,Green,Fungal,Green,Fungal,fungal discard
Q_georgiana,20220147,Atlanta Botanical Garden,3/29/23,3/30/23,496,4,B,PPM,none,NA,MP,no,Standard,1,none,1,1,4/13/23,Green,Fungal,Brown,Fungal,fungal discard
Q_georgiana,20220147,Atlanta Botanical Garden,3/29/23,3/30/23,497,3,C,BEN + AB,STS,NA,MP,no,Standard,1,none,1,1,5/25/23,Green/Brown,Bacterial,Green/Brown,None,brown discard
Q_georgiana,20220147,Atlanta Botanical Garden,3/29/23,3/30/23,498,3,A,BEN + AB,none,NA,MP,no,Standard,1,none,1,1,6/1/23,Green,None,Green,None,brown discard
Q_georgiana,20220147,Atlanta Botanical Garden,3/29/23,3/30/23,499,4,B,PPM,none,NA,MP,no,Standard,1,none,1,1,4/13/23,Green/Brown,Fungal,Brown,Fungal,fungal discard
Q_georgiana,20220147,Atlanta Botanical Garden,3/29/23,3/30/23,500,4,C,BEN + AB,STS,NA,MP,no,Standard,1,none,1,1,4/6/23 (bug in tube),Green,Fungal,NA,NA,fungal discard
Q_georgiana,20220147,Atlanta Botanical Garden,3/29/23,3/30/23,501,4,A,BEN + AB,none,NA,MP,no,Standard,1,none,1,1,5/4/23,Green,None,Green,None,fungal discard
Q_georgiana,20220147,Atlanta Botanical Garden,3/29/23,3/30/23,502,4,B,PPM,none,NA,MP,no,Standard,1,none,1,1,4/13/23,Green,Fungal,Brown,Fungal,fungal discard
Q_georgiana,20220147,Atlanta Botanical Garden,3/29/23,3/30/23,503,4,C,BEN + AB,STS,NA,MP,no,Standard,1,none,1,1,5/4/23,Green/Brown,Fungal,Green/Brown,Fungal,fungal discard
Q_georgiana,20220147,Atlanta Botanical Garden,3/29/23,3/30/23,504,4,A,BEN + AB,none,NA,MP,no,Standard,1,none,1,1,6/28/23,Green,None,Green,None,brown discard
Q_georgiana,20220171,Atlanta Botanical Garden,3/29/23,3/30/23,505,6,A,BEN + AB,none,NA,MP,no,Standard,1,none,1,1,4/27/23,Green,Fungal,Green/Brown,Fungal,fungal discard
Q_georgiana,20220171,Atlanta Botanical Garden,3/29/23,3/30/23,506,6,C,BEN + AB,STS,NA,MP,no,Standard,1,none,1,1,4/27/23,Green/Brown,Fungal,Green/Brown,Fungal,fungal discard
Q_georgiana,20220163,Atlanta Botanical Garden,3/27/23,3/31/23,507,4,A,BEN + AB,none,NA,MP,no,"Bleach sterilization, then 1sec dip in Ben",2,NA,NA,4,5/25/23,Green,Bacterial,Green,Bacterial,bacterial discard
Q_georgiana,20220163,Atlanta Botanical Garden,3/27/23,3/31/23,508,3,C,BEN + AB,STS,NA,MP,no,"Bleach sterilization, then 1sec dip in Ben",2,NA,NA,4,5/18/23,Green,None,Green,None,brown discard
Q_georgiana,20220163,Atlanta Botanical Garden,3/27/23,3/31/23,509,3,A,BEN + AB,none,NA,MP,no,"Bleach sterilization, then 1sec dip in Ben",2,NA,NA,4,4/21/23,Green,Fungal,Green,Fungal,fungal discard
Q_georgiana,20220163,Atlanta Botanical Garden,3/27/23,3/31/23,510,3,C,BEN + AB,STS,NA,MP,no,"Bleach sterilization, then 1sec dip in Ben",2,NA,NA,4,5/18/23,Green,None,Green/Brown,None,brown discard
Q_georgiana,20220163,Atlanta Botanical Garden,3/27/23,3/31/23,511,3,A,BEN + AB,none,NA,MP,no,"Bleach sterilization, then 1sec dip in Ben",2,NA,NA,4,5/18/23,Green,None,Green,None,brown discard
Q_georgiana,20220163,Atlanta Botanical Garden,3/27/23,3/31/23,512,3,C,BEN + AB,STS,NA,MP,no,"Bleach sterilization, then 1sec dip in Ben",2,NA,NA,4,5/18/23,Green,None,Green/Brown,None,brown discard
Q_georgiana,20220163,Atlanta Botanical Garden,3/27/23,3/31/23,513,3,A,BEN + AB,none,NA,MP,no,"Bleach sterilization, then 1sec dip in Ben",2,NA,NA,4,4/21/23,Green,Bacterial,Green,Bacterial,bacterial discard
Q_georgiana,20220163,Atlanta Botanical Garden,3/27/23,3/31/23,514,3,C,BEN + AB,STS,NA,MP,no,"Bleach sterilization, then 1sec dip in Ben",2,NA,NA,4,5/18/23,Green,None,Green,None,brown discard
Q_georgiana,20220200,Atlanta Botanical Garden,3/29/23,3/31/23,515,5,A,BEN + AB,none,NA,MP,yes,"Bleach sterilization, H2O rinse, soak in Ben while processing prior shoot (~2min)",3,NA,NA,2,6/1/23,Green,None,Green,None,bacterial discard
Q_georgiana,20220200,Atlanta Botanical Garden,3/29/23,3/31/23,516,5,C,BEN + AB,STS,NA,MP,yes,"Bleach sterilization, H2O rinse, soak in Ben while processing prior shoot (~2min)",3,NA,NA,2,NA,Green,None,Green/Brown,None,growing
Q_georgiana,20220200,Atlanta Botanical Garden,3/29/23,3/31/23,517,3,A,BEN + AB,none,NA,MP,yes,"Bleach sterilization, H2O rinse, soak in Ben while processing prior shoot (~2min)",3,NA,NA,2,6/1/23,Green,None,Green/Brown,None,brown discard
Q_georgiana,20220200,Atlanta Botanical Garden,3/29/23,3/31/23,518,4,C,BEN + AB,STS,NA,MP,yes,"Bleach sterilization, H2O rinse, soak in Ben while processing prior shoot (~2min)",3,NA,NA,2,6/9/23,Green,None,Green,None,bacterial discard
Q_georgiana,20220200,Atlanta Botanical Garden,3/29/23,3/31/23,519,5,A,BEN + AB,none,NA,MP,yes,"Bleach sterilization, H2O rinse, soak in Ben while processing prior shoot (~2min)",3,NA,NA,2,6/1/23,Green/Brown,None,Green/Brown,None,bacterial discard
Q_georgiana,20220200,Atlanta Botanical Garden,3/29/23,3/31/23,520,5,C,BEN + AB,STS,NA,MP,yes,"Bleach sterilization, H2O rinse, soak in Ben while processing prior shoot (~2min)",3,NA,NA,2,6/9/23,Green,None,Green/Brown,None,bacterial discard
Q_georgiana,20220200,Atlanta Botanical Garden,3/29/23,3/31/23,521,5,A,BEN + AB,none,NA,MP,yes,"Bleach sterilization, H2O rinse, soak in Ben while processing prior shoot (~2min)",3,NA,NA,2,6/9/23,Green,None,Green,None,bacterial discard
Q_georgiana,20220200,Atlanta Botanical Garden,3/29/23,3/31/23,522,4,C,BEN + AB,STS,NA,MP,yes,"Bleach sterilization, H2O rinse, soak in Ben while processing prior shoot (~2min)",3,NA,NA,2,6/9/23,Green,None,Green,None,bacterial discard
Q_georgiana,20220200,Atlanta Botanical Garden,3/29/23,3/31/23,523,4,A,BEN + AB,none,NA,MP,yes,"Bleach sterilization, H2O rinse, soak in Ben while processing prior shoot (~2min)",3,NA,NA,2,6/1/23,Green,None,Green/Brown,None,bacterial discard
Q_georgiana,20220200,Atlanta Botanical Garden,3/29/23,3/31/23,524,5,C,BEN + AB,STS,NA,MP,yes,"Bleach sterilization, H2O rinse, soak in Ben while processing prior shoot (~2min)",3,NA,NA,2,6/9/23,Green,None,Green,None,bacterial discard
Q_georgiana,20220200,Atlanta Botanical Garden,3/29/23,3/31/23,525,3,A,BEN + AB,none,NA,MP,yes,"Bleach sterilization, H2O rinse, soak in Ben while processing prior shoot (~2min)",3,NA,NA,2,6/1/23,Green,None,Green/Brown,None,brown discard
Q_georgiana,20220133,Atlanta Botanical Garden,3/29/23,3/30/23,550,4,A,BEN + AB,none,NA,MAK,no,NA,NA,none,1,1,NA,Green,None,Green,None,growing
Q_georgiana,20220133,Atlanta Botanical Garden,3/29/23,3/30/23,551,4,B,PPM,none,NA,MAK,no,NA,NA,none,1,1,4/13/23,Green/Brown,Fungal,Brown,Fungal/Bacterial,bacterial/fungal discard
Q_georgiana,20220133,Atlanta Botanical Garden,3/29/23,3/30/23,552,3,C,BEN + AB,STS,NA,MAK,no,NA,NA,none,1,1,NA,Green,None,Green,None,alive
Q_georgiana,20220133,Atlanta Botanical Garden,3/29/23,3/30/23,553,4,A,BEN + AB,none,NA,MAK,no,NA,NA,none,1,1,4/13/23,Green/Brown,Fungal,Brown,Fungal,fungal discard
Q_georgiana,20220133,Atlanta Botanical Garden,3/29/23,3/30/23,554,4,B,PPM,none,NA,MAK,no,NA,NA,none,1,1,4/13/23,Brown,Fungal/Bacterial,Brown,Fungal/Bacterial,bacterial/fungal discard
Q_georgiana,20220133,Atlanta Botanical Garden,3/29/23,3/30/23,555,4,C,BEN + AB,STS,NA,MAK,no,NA,NA,none,1,1,4/13/23,Brown,Fungal,Brown,Fungal,fungal discard
Q_georgiana,20220133,Atlanta Botanical Garden,3/29/23,3/30/23,556,2,A,BEN + AB,none,NA,MAK,no,NA,NA,none,1,1,4/13/23,Brown,Fungal,Brown,Fungal,fungal discard
Q_georgiana,20220133,Atlanta Botanical Garden,3/29/23,3/30/23,557,2,B,PPM,none,NA,MAK,no,NA,NA,none,1,1,4/13/23,Brown,Fungal,Brown,Fungal,fungal discard
Q_georgiana,20220133,Atlanta Botanical Garden,3/29/23,3/30/23,558,2,C,BEN + AB,STS,NA,MAK,no,NA,NA,none,1,1,NA,Green,None,Green,None,green bud
Q_georgiana,20220133,Atlanta Botanical Garden,3/29/23,3/30/23,559,4,A,BEN + AB,none,NA,MAK,no,NA,NA,none,1,1,6/19/23,Green,None,Green,None,fungal discard
Q_georgiana,20220133,Atlanta Botanical Garden,3/29/23,3/30/23,560,4,B,PPM,none,NA,MAK,no,NA,NA,none,1,1,4/13/23,Green,Fungal,Brown,Fungal,fungal discard
Q_georgiana,20220201,Atlanta Botanical Garden,3/29/23,3/31/23,561,3,C,BEN + AB,STS,NA,MW,yes,"Bleach sterilization, H2O rinse, soak in Ben while processing prior shoot (~2min), then H2O dip",4,NA,NA,2,NA,Green,None,Green,None,alive
Q_georgiana,20220201,Atlanta Botanical Garden,3/29/23,3/31/23,562,4.5,C,BEN + AB,STS,NA,MW,yes,"Bleach sterilization, H2O rinse, soak in Ben while processing prior shoot (~2min), then H2O dip",4,NA,NA,2,4/21/23,Brown,Fungal,Brown,Fungal,fungal discard
Q_georgiana,20220202,Atlanta Botanical Garden,3/29/23,3/31/23,563,4,A,BEN + AB,none,NA,MW,yes,"Bleach sterilization, then soak in Ben/AB",5,NA,NA,2,5/12/23,Green,None,Green,None,brown discard
Q_georgiana,20220202,Atlanta Botanical Garden,3/29/23,3/31/23,564,3,C,BEN + AB,STS,NA,MW,yes,"Bleach sterilization, then soak in Ben/AB",5,NA,NA,2,4/21/23,Green,Fungal,Brown,Fungal,fungal discard
Q_georgiana,20220202,Atlanta Botanical Garden,3/29/23,3/31/23,565,4,A,BEN + AB,none,NA,MW,yes,"Bleach sterilization, then soak in Ben/AB",5,NA,NA,2,4/21/23,Green,None,Green/Brown,None,brown discard
Q_georgiana,20220202,Atlanta Botanical Garden,3/29/23,3/31/23,566,4,C,BEN + AB,STS,NA,MW,yes,"Bleach sterilization, then soak in Ben/AB",5,NA,NA,2,6/1/23,Green,None,Green,None,brown discard
Q_georgiana,20220202,Atlanta Botanical Garden,3/29/23,3/31/23,567,4,A,BEN + AB,none,NA,MW,yes,"Bleach sterilization, then soak in Ben/AB",5,NA,NA,2,4/27/23,Green,None,Green,None,brown discard
Q_georgiana,20220202,Atlanta Botanical Garden,3/29/23,3/31/23,568,4,C,BEN + AB,STS,NA,MW,yes,"Bleach sterilization, then soak in Ben/AB",5,NA,NA,2,6/9/23,Green/Brown,None,Green/Brown,None,brown discard
Q_georgiana,20220202,Atlanta Botanical Garden,3/29/23,3/31/23,569,4,A,BEN + AB,none,NA,MW,yes,"Bleach sterilization, then soak in Ben/AB",5,NA,NA,2,6/28/23,Green/Brown,None,Green/Brown,None,brown discard
Q_georgiana,20220202,Atlanta Botanical Garden,3/29/23,3/31/23,570,4,C,BEN + AB,STS,NA,MW,yes,"Bleach sterilization, then soak in Ben/AB",5,NA,NA,2,4/21/23,Green/Brown,Fungal,Brown,Fungal,fungal discard
Q_georgiana,20220202,Atlanta Botanical Garden,3/29/23,3/31/23,571,4,A,BEN + AB,none,NA,MW,yes,"Bleach sterilization, then soak in Ben/AB",5,NA,NA,2,5/5/23,Green,None,Green/Brown,None,brown discard
Q_georgiana,20220202,Atlanta Botanical Garden,3/29/23,3/31/23,572,4,C,BEN + AB,STS,NA,MW,yes,"Bleach sterilization, then soak in Ben/AB",5,NA,NA,2,NA,Green,None,Green/Brown,None,alive
Q_georgiana,20220202,Atlanta Botanical Garden,3/29/23,3/31/23,573,3,A,BEN + AB,none,NA,MW,yes,"Bleach sterilization, then soak in Ben/AB",5,NA,NA,2,5/3/23,Green,None,Green,None,bacterial discard
Q_georgiana,20220202,Atlanta Botanical Garden,3/29/23,3/31/23,574,3.5,C,BEN + AB,STS,NA,MW,yes,"Bleach sterilization, then soak in Ben/AB",5,NA,NA,2,NA,Green,None,Green,None,alive
Q_georgiana,20220202,Atlanta Botanical Garden,3/29/23,3/31/23,575,3.5,A,BEN + AB,none,NA,MW,yes,"Bleach sterilization, then soak in Ben/AB",5,NA,NA,2,5/12/23,Green/Brown,None,Green/Brown,None,brown discard
Q_georgiana,20220202,Atlanta Botanical Garden,3/29/23,3/31/23,576,4,C,BEN + AB,STS,NA,MW,yes,"Bleach sterilization, then soak in Ben/AB",5,NA,NA,2,6/28/23,Green,None,Green,None,brown discard
Q_georgiana,20220202,Atlanta Botanical Garden,3/29/23,3/31/23,577,3,A,BEN + AB,none,NA,MW,yes,"Bleach sterilization, then soak in Ben/AB",5,NA,NA,2,4/21/23,Green,None,Green/Brown,Fungal,fungal discard
Q_georgiana,20220202,Atlanta Botanical Garden,3/29/23,3/31/23,578,3.5,C,BEN + AB,STS,NA,MW,yes,"Bleach sterilization, then soak in Ben/AB",5,NA,NA,2,5/5/23,Green/Brown,None,Green/Brown,None,brown discard
Q_georgiana,20220202,Atlanta Botanical Garden,3/29/23,3/31/23,579,4,A,BEN + AB,none,NA,MW,yes,"Bleach sterilization, then soak in Ben/AB",5,NA,NA,2,6/28/23,Green,None,Green,None,brown discard
